id,year,gender,jobtenure,pos,procjust,valuefit,sickdays,jobsat,distjust,jobstrain,perf,training,pos_l1,perf_l1,procjust_l1,valuefit_l1,sickdays_l1,jobsat_l1,distjust_l1,jobstrain_l1,training_l1
350,2016,1,26,1.75,2.25,4.3299999,0,2.5,6,5,3,0,1.75,3,2.75,3.3299999,0,1.6999998,6,4.3299999,0
352,2014,1,6,4,3.5,3.6700001,0,1.73,3.6700001,3,4.5999999,0,,,,,,,,,
352,2015,1,7,3.5,2.5,3.3299999,0,1.6999998,4,5,3.0999999,0,4,4,3.5,3.6700001,0,1.73,3.6700001,3,0
352,2016,1,8,3.75,2.75,2.6700001,0,2.5,3,4.3299999,4.5999999,1,3.5,3,2.5,3.3299999,0,1.6999998,4,5,0
354,2014,2,10,3,3.25,3.3299999,0,1.6399999,4.6700001,2,4.3000002,1,,,,,,,,,
354,2015,2,11,4,3.25,2.3299999,0,1.5999999,4.3299999,4.5999999,3,1,3,4,3.25,3.3299999,0,1.6399999,4.6700001,2,1
354,2016,2,12,3.75,3.75,3,0,2.5,4,5,2.4000001,1,4,3,3.25,2.3299999,0,1.5999999,4.3299999,4.5999999,1
355,2014,1,9,3.5,3.25,3.3299999,0,.90999985,3,2.6700001,4,0,,,,,,,,,
355,2015,1,10,3.75,3,4,1,2.1999998,3,3.3299999,1.9,1,3.5,3,3.25,3.3299999,0,.90999985,3,2.6700001,0
355,2016,1,11,3.25,2.75,4.3299999,0,.30000019,2,3.6700001,2.2,0,3.75,1,3,4,1,2.1999998,3,3.3299999,1
356,2014,1,13,3.75,4,4,0,1.4499998,3.6700001,3,4.9000001,1,,,,,,,,,
356,2015,1,14,3.5,3.5,3.3299999,0,.19999981,2.6700001,3.3299999,4.6999998,1,3.75,4,4,4,0,1.4499998,3.6700001,3,1
356,2016,1,15,3,4,2.6700001,0,1.5,2.6700001,4,3.5,0,3.5,4,3.5,3.3299999,0,.19999981,2.6700001,3.3299999,1
357,2014,1,28,2.25,3,3,0,3.1800001,4.6700001,4,4.5,1,,,,,,,,,
357,2015,1,29,1.75,2.25,3.3299999,0,1.9000001,5.3299999,5,4.5,1,2.25,4,3,3,0,3.1800001,4.6700001,4,1
357,2016,1,30,1.5,2,2.6700001,0,3.0999999,4.6700001,4.3299999,4,1,1.75,4,2.25,3.3299999,0,1.9000001,5.3299999,5,1
359,2014,1,10,4,4,4,0,0,3,2,3.4000001,0,,,,,,,,,
359,2015,1,11,4.25,3.75,3.3299999,1,1.5,2.6700001,5,2.8,1,4,3,4,4,0,0,3,2,0
359,2016,1,12,4,3.25,3,0,1.5,3,3.6700001,3.8,1,4.25,2,3.75,3.3299999,1,1.5,2.6700001,5,1
360,2014,1,10,1.75,3.5,2.3299999,0,3.45,3.3299999,3.6700001,4.9000001,1,,,,,,,,,
360,2015,1,11,2,3.75,3.3299999,0,2.1999998,4,5,3.9000001,1,1.75,4,3.5,2.3299999,0,3.45,3.3299999,3.6700001,1
360,2016,1,12,2,3,3.6700001,1,2.6999998,4.6700001,3.3299999,3.5,0,2,3,3.75,3.3299999,0,2.1999998,4,5,1
361,2014,1,1,2.5,3.75,3.3299999,0,3.6400001,3,4.6700001,3.9000001,0,,,,,,,,,
361,2015,1,2,1.75,3.25,3,1,2.5999999,4,5,2.0999999,1,2.5,3,3.75,3.3299999,0,3.6400001,3,4.6700001,0
361,2016,1,3,2.25,4.5,3.6700001,0,4.5,3.6700001,4.3299999,3.4000001,0,1.75,2,3.25,3,1,2.5999999,4,5,1
362,2014,2,27,3,4,4,0,.82000017,4.6700001,3.6700001,3.3,0,,,,,,,,,
362,2015,2,28,3.75,3.75,3.6700001,5,2.1999998,4.3299999,3.3299999,4.4000001,1,3,3,4,4,0,.82000017,4.6700001,3.6700001,0
362,2016,2,29,4.5,3,2.6700001,2,1.3000002,5,3.3299999,4.3000002,1,3.75,4,3.75,3.6700001,5,2.1999998,4.3299999,3.3299999,1
363,2014,1,39,2.25,3.25,3.6700001,3,3,5,4,4.9000001,1,,,,,,,,,
363,2015,1,40,2,4,4,1,1.9000001,4.6700001,3.3299999,3.5,0,2.25,4,3.25,3.6700001,3,3,5,4,1
363,2016,1,41,2.25,5,3,0,2.3000002,4.6700001,2.6700001,4.1999998,1,2,3,4,4,1,1.9000001,4.6700001,3.3299999,0
364,2014,1,14,3.75,3.5,4,3,2.1799998,4,3.3299999,2.8,1,,,,,,,,,
364,2015,1,15,3,2.75,4.3299999,0,1.1999998,4.6700001,4.3299999,2.8,0,3.75,2,3.5,4,3,2.1799998,4,3.3299999,1
364,2016,1,16,2.75,3.75,3.3299999,0,1.5,4,5,2,1,3,2,2.75,4.3299999,0,1.1999998,4.6700001,4.3299999,0
365,2014,1,13,2.5,3,3.3299999,4,1.5500002,4,3.3299999,3,0,,,,,,,,,
365,2015,1,14,1.75,4,4,8,1.5,4.6700001,3.3299999,3.5,0,2.5,3,3,3.3299999,4,1.5500002,4,3.3299999,0
365,2016,1,15,2,3.5,4.6700001,11,1,5.3299999,2.6700001,5,0,1.75,3,4,4,8,1.5,4.6700001,3.3299999,0
366,2014,1,1,4,4.5,4,0,.73000002,3.6700001,3,2.8,1,,,,,,,,,
366,2015,1,2,4,3.25,3.6700001,0,2.0999999,4.3299999,3.6700001,1,1,4,2,4.5,4,0,.73000002,3.6700001,3,1
366,2016,1,3,3.5,3.25,4.3299999,2,1.9000001,5,4.3299999,2.7,1,4,1,3.25,3.6700001,0,2.0999999,4.3299999,3.6700001,1
367,2014,1,20,4,3.75,4,0,.90999985,3.3299999,3,2.0999999,1,,,,,,,,,
367,2015,1,21,3.25,3,3.6700001,2,2.0999999,3.6700001,4,2.4000001,1,4,2,3.75,4,0,.90999985,3.3299999,3,1
367,2016,1,22,3.25,4,4.3299999,2,1.4000001,4.6700001,3.6700001,5,0,3.25,2,3,3.6700001,2,2.0999999,3.6700001,4,1
369,2014,1,11,2.5,2.25,3,2,2.6399999,4,3,3.0999999,0,,,,,,,,,
369,2015,1,12,2.5,2.5,3.3299999,0,1.5999999,4,5,3.8,0,2.5,3,2.25,3,2,2.6399999,4,3,0
369,2016,1,13,1.75,2.75,2.3299999,0,3.3,3.3299999,3.3299999,2.8,1,2.5,3,2.5,3.3299999,0,1.5999999,4,5,0
370,2014,1,15,3.25,3.75,4,0,1.27,4,2,5.5999999,0,,,,,,,,,
370,2015,1,16,3.25,3.75,3.6700001,0,0,4,3.6700001,5.3000002,1,3.25,5,3.75,4,0,1.27,4,2,0
370,2016,1,17,2.75,4.5,4.3299999,4,1.1999998,4,3,4.9000001,1,3.25,5,3.75,3.6700001,0,0,4,3.6700001,1
371,2014,1,5,2,1.75,3.6700001,6,4.9099998,4.6700001,4,3.5999999,0,,,,,,,,,
371,2015,1,6,1.5,1.25,4.6700001,2,3.9000001,4.6700001,5,4,0,2,3,1.75,3.6700001,6,4.9099998,4.6700001,4,0
371,2016,1,7,2.25,2.5,4.3299999,0,4.8000002,4,5,4.4000001,1,1.5,3,1.25,4.6700001,2,3.9000001,4.6700001,5,0
372,2014,1,10,3,3,3,2,3,4,3,4.1999998,1,,,,,,,,,
372,2015,1,11,2.5,3.25,3.6700001,12,1.8000002,3.3299999,4.3299999,3.3,0,3,4,3,3,2,3,4,3,1
372,2016,1,12,3,3,4.3299999,0,2.1999998,3,4.3299999,2.3,1,2.5,3,3.25,3.6700001,12,1.8000002,3.3299999,4.3299999,0
373,2014,1,20,4,4,4,0,1.3600001,4.6700001,1.33,4,1,,,,,,,,,
373,2015,1,21,4.25,3.25,4.3299999,0,.19999981,4.6700001,2,3.7,0,4,4,4,4,0,1.3600001,4.6700001,1.33,1
373,2016,1,22,5,4,3.6700001,0,1.5999999,5.3299999,1.33,3.4000001,1,4.25,3,3.25,4.3299999,0,.19999981,4.6700001,2,0
376,2014,1,14,2.25,2.5,3.3299999,0,3.73,5,4.3299999,3.4000001,1,,,,,,,,,
376,2015,1,15,2.75,1.75,4,2,2.5999999,5,5,3.3,0,2.25,3,2.5,3.3299999,0,3.73,5,4.3299999,1
376,2016,1,16,3.5,2.5,4.6700001,2,3.5,6,4.6700001,2.8,0,2.75,3,1.75,4,2,2.5999999,5,5,0
378,2014,1,5,3,3,3,4,1.9099998,4,2,5.9000001,1,,,,,,,,,
378,2015,1,6,3.25,2,4,2,1.8000002,2.6700001,3.9400001,4.4000001,1,3,5,3,3,4,1.9099998,4,2,1
378,2016,1,7,2.5,1.25,3.6700001,20,2,2.3299999,3.3299999,4.9000001,1,3.25,4,2,4,2,1.8000002,2.6700001,3.9400001,1
379,2014,1,15,1.25,1.25,3,8,4,5.6700001,4.3299999,4.8000002,1,,,,,,,,,
379,2015,1,16,2.25,1.75,3.6700001,2,2.8000002,5.6700001,5,3.5999999,0,1.25,4,1.25,3,8,4,5.6700001,4.3299999,1
379,2016,1,17,2,2.25,3,1,3.3,4.3299999,3.6700001,2.2,1,2.25,3,1.75,3.6700001,2,2.8000002,5.6700001,5,0
380,2014,2,13,2.5,2.75,3.3299999,4,2.73,4.3299999,3.3299999,3.9000001,0,,,,,,,,,
380,2015,2,14,3.5,2.5,3.6700001,0,1.5,3.6700001,4.3299999,3.5,0,2.5,3,2.75,3.3299999,4,2.73,4.3299999,3.3299999,0
380,2016,2,15,3.75,2.25,2.6700001,0,2.9000001,4,4,3,1,3.5,3,2.5,3.6700001,0,1.5,3.6700001,4.3299999,0
381,2014,1,6,4.25,4.75,5,0,3.3599999,3,4,4.1999998,1,,,,,,,,,
381,2015,1,7,5,4.25,4,0,2.1999998,3.3299999,5,3.5,1,4.25,4,4.75,5,0,3.3599999,3,4,1
381,2016,1,8,3.25,4,4,2,2.5,2.6700001,3.3299999,2.7,1,5,3,4.25,4,0,2.1999998,3.3299999,5,1
385,2014,1,34,1.75,1,2.6700001,,3.0899999,4.6700001,3.3299999,3,0,,,,,,,,,
385,2015,1,35,2.25,2.75,2.3299999,0,1.9000001,5.6700001,4.6700001,2,1,1.75,2,1,2.6700001,,3.0899999,4.6700001,3.3299999,0
385,2016,1,36,1.75,2.75,3,10,2.5,5,4.3299999,2.9000001,0,2.25,2,2.75,2.3299999,0,1.9000001,5.6700001,4.6700001,1
386,2014,1,36,2.25,2,4,,3.0899999,5,3.6700001,2.3,1,,,,,,,,,
386,2015,1,37,3,1.5,4.6700001,5,1.8000002,5.3299999,5,3.7,0,2.25,2,2,4,,3.0899999,5,3.6700001,1
386,2016,1,38,2.75,2.5,4,2,2.9000001,5.3299999,3.3299999,4.5999999,1,3,3,1.5,4.6700001,5,1.8000002,5.3299999,5,0
387,2014,1,29,4,5,4.3299999,,.26999998,2,1,4.5999999,1,,,,,,,,,
387,2015,1,30,3.25,5,4.6700001,0,1.6999998,3.6700001,3,2.4000001,1,4,4,5,4.3299999,,.26999998,2,1,1
387,2016,1,31,4,4.75,4.6700001,2,.099999905,2.6700001,3.6700001,3,1,3.25,2,5,4.6700001,0,1.6999998,3.6700001,3,1
388,2014,2,20,3.25,3,4,,1.9099998,3.6700001,2,3.0999999,0,,,,,,,,,
388,2015,2,21,3.5,3.25,4.3299999,8,1.9000001,3,2,2.7,1,3.25,3,3,4,,1.9099998,3.6700001,2,0
388,2016,2,22,3,3,5,3,2.4000001,3.3299999,2.3299999,3.3,0,3.5,2,3.25,4.3299999,8,1.9000001,3,2,1
390,2014,1,29,3.5,3.25,4,,1,4,1.67,4.3000002,1,,,,,,,,,
390,2015,1,30,3.75,2.5,4.3299999,2,2.1999998,4.3299999,4.5999999,3.2,0,3.5,4,3.25,4,,1,4,1.67,1
390,2016,1,31,4.5,3.25,3.3299999,0,1.6999998,4.3299999,4.6700001,1.1,0,3.75,3,2.5,4.3299999,2,2.1999998,4.3299999,4.5999999,0
391,2014,1,1,3.5,2.75,3.6700001,,1.8200002,4.3299999,4,5.8000002,0,,,,,,,,,
391,2015,1,2,4.25,3.25,4,0,1.8000002,3.6700001,4,5.4000001,1,3.5,5,2.75,3.6700001,,1.8200002,4.3299999,4,0
391,2016,1,3,4.75,3.25,5,0,2.5,4,3.3299999,5.3000002,1,4.25,5,3.25,4,0,1.8000002,3.6700001,4,1
392,2014,1,22,3.75,4,3.3299999,,1.1799998,4,3,4,0,,,,,,,,,
392,2015,1,23,3.75,4,3.6700001,1,1.0999999,4.6700001,5,2.4000001,1,3.75,4,4,3.3299999,,1.1799998,4,3,0
392,2016,1,24,4,3,4.3299999,0,1.0999999,5.6700001,5,4.3000002,1,3.75,2,4,3.6700001,1,1.0999999,4.6700001,5,1
393,2014,1,17,3,3,4,,1.0900002,3.3299999,2,3.7,0,,,,,,,,,
393,2015,1,18,2.25,2.5,3.3299999,0,1.0999999,3,4,2.9000001,1,3,3,3,4,,1.0900002,3.3299999,2,0
393,2016,1,19,1.75,2.5,3.6700001,0,.30000019,3,3.6700001,4.9000001,1,2.25,2,2.5,3.3299999,0,1.0999999,3,4,1
394,2014,1,26,2,2.75,3.3299999,,3.55,5,4.6700001,4.3000002,1,,,,,,,,,
394,2015,1,27,2,3.25,3,0,2.3000002,5.6700001,5,3.3,0,2,4,2.75,3.3299999,,3.55,5,4.6700001,1
394,2016,1,28,2.5,2.5,4,1,4.0999999,4.3299999,3.6700001,3.2,0,2,3,3.25,3,0,2.3000002,5.6700001,5,0
395,2014,1,6,3.75,3.5,3.3299999,,1.4499998,4,3.3299999,2.9000001,1,,,,,,,,,
395,2015,1,7,2.75,2.5,3.3299999,2,.30000019,5,5,1.2,0,3.75,2,3.5,3.3299999,,1.4499998,4,3.3299999,1
395,2016,1,8,3,2.25,3,1,2.1999998,4,3.3299999,2.5999999,1,2.75,1,2.5,3.3299999,2,.30000019,5,5,0
396,2014,1,21,3.75,3.25,4.6700001,,1.73,4,3,3.5999999,0,,,,,,,,,
396,2015,1,22,3.5,3.75,4.3299999,7,1.5999999,3.6700001,5,5.6999998,1,3.75,3,3.25,4.6700001,,1.73,4,3,0
396,2016,1,23,4,3,3.3299999,2,1.6999998,4,4.3299999,3.5999999,0,3.5,5,3.75,4.3299999,7,1.5999999,3.6700001,5,1
397,2014,2,12,4,4,4,,.90999985,3,2,3.8,0,,,,,,,,,
397,2015,2,13,3.5,4.25,4.3299999,0,2.3000002,2.6700001,1.67,3.0999999,0,4,3,4,4,,.90999985,3,2,0
397,2016,2,14,4,4.5,5,4,1.0999999,3,1.67,3.9000001,0,3.5,3,4.25,4.3299999,0,2.3000002,2.6700001,1.67,0
398,2014,1,13,1.75,3.25,3.6700001,,3.8199999,4.3299999,2.6700001,2.9000001,0,,,,,,,,,
398,2015,1,14,1.5,2.75,3,0,2.8000002,4.3299999,3.6700001,2.7,1,1.75,2,3.25,3.6700001,,3.8199999,4.3299999,2.6700001,0
398,2016,1,15,1.5,2,3,0,3.2,5,4.3299999,2.3,1,1.5,2,2.75,3,0,2.8000002,4.3299999,3.6700001,1
399,2014,1,8,2,4,3.3299999,,2,3,2.3299999,4.3000002,1,,,,,,,,,
399,2015,1,9,2.25,3.5,4.3299999,10,.80000019,3.6700001,4,4.1999998,1,2,4,4,3.3299999,,2,3,2.3299999,1
399,2016,1,10,1.75,3,4,13,1.4000001,3,3.3299999,4.0999999,1,2.25,4,3.5,4.3299999,10,.80000019,3.6700001,4,1
400,2014,1,17,1.25,1,4,,3.8199999,6,1.33,3.5,0,,,,,,,,,
400,2015,1,18,2,2,4.6700001,0,2.5999999,4.6700001,5,3,1,1.25,3,1,4,,3.8199999,6,1.33,0
400,2016,1,19,2.75,2.25,3.3299999,0,4.5999999,4,3.6700001,3,0,2,2,2,4.6700001,0,2.5999999,4.6700001,5,1
402,2014,2,2,2.25,3,2.3299999,,3.73,4.3299999,2,5.5,1,,,,,,,,,
402,2015,2,3,2.75,3,1.67,0,2.5,3.6700001,2.6700001,4.3000002,0,2.25,5,3,2.3299999,,3.73,4.3299999,2,1
402,2016,2,4,3,2.75,1,0,4.5999999,4,2.6700001,2.5999999,1,2.75,4,3,1.67,0,2.5,3.6700001,2.6700001,0
403,2014,1,17,1.75,3,2.3299999,,3.73,4.3299999,2.6700001,5.6999998,1,,,,,,,,,
403,2015,1,18,1.25,2.25,3.3299999,2,2.5999999,5,3,4.6999998,1,1.75,5,3,2.3299999,,3.73,4.3299999,2.6700001,1
403,2016,1,19,2.75,3.25,2.3299999,1,3.5999999,4,3.3299999,3.9000001,0,1.25,4,2.25,3.3299999,2,2.5999999,5,3,1
404,2014,2,13,3,3,3.6700001,,1.8200002,4,3,3.5999999,0,,,,,,,,,
404,2015,2,14,2.5,2.25,4.3299999,2,.5999999,4,3,3.9000001,1,3,3,3,3.6700001,,1.8200002,4,3,0
404,2016,2,15,3.25,2.25,3.3299999,2,2.5,4,3.3299999,4.0999999,1,2.5,3,2.25,4.3299999,2,.5999999,4,3,1
405,2014,1,13,3,3,4,,2.6399999,4,4,3,0,,,,,,,,,
405,2015,1,14,4,2.5,3.3299999,2,1.5,3,5,1.9,1,3,3,3,4,,2.6399999,4,4,0
405,2016,1,15,4.75,1.75,4,0,3.0999999,2.3299999,5,2.5,1,4,1,2.5,3.3299999,2,1.5,3,5,1
406,2014,2,23,1.75,2.25,3.6700001,,4.3599997,5.3299999,4.3299999,3.5999999,0,,,,,,,,,
406,2015,2,24,1.25,2.75,3.3299999,3,3.2,4.3299999,5,3.0999999,0,1.75,3,2.25,3.6700001,,4.3599997,5.3299999,4.3299999,0
406,2016,2,25,2.75,3,4,0,4.5999999,4.6700001,3.3299999,3.5,0,1.25,3,2.75,3.3299999,3,3.2,4.3299999,5,0
407,2014,2,20,3,3,3.3299999,,2.5500002,4,3.6700001,4.5999999,1,,,,,,,,,
407,2015,2,21,3,2.75,3.3299999,2,1.5,3.3299999,5,3.2,1,3,4,3,3.3299999,,2.5500002,4,3.6700001,1
407,2016,2,22,2.5,2,4.3299999,0,2.9000001,3.3299999,4.3299999,3.8,0,3,3,2.75,3.3299999,2,1.5,3.3299999,5,1
408,2014,1,12,4,3,4,,1.0900002,4,2,2.5,0,,,,,,,,,
408,2015,1,13,3.75,3.5,3.6700001,2,1.0999999,5,2.3299999,2.4000001,1,4,2,3,4,,1.0900002,4,2,0
408,2016,1,14,3.75,4.5,4,0,1.8000002,5,3,4.6999998,1,3.75,2,3.5,3.6700001,2,1.0999999,5,2.3299999,1
409,2014,1,20,3,3,4.6700001,,3.1800001,4,2,3.0999999,1,,,,,,,,,
409,2015,1,21,3.25,2,4.6700001,13,2.0999999,3.6700001,3.6700001,3.0999999,1,3,3,3,4.6700001,,3.1800001,4,2,1
409,2016,1,22,4,2.25,4.6700001,15,3.8,3,3.3299999,4.0999999,1,3.25,3,2,4.6700001,13,2.0999999,3.6700001,3.6700001,1
410,2014,2,10,2.5,2.75,3,,1.3600001,5,4,4.8000002,1,,,,,,,,,
410,2015,2,11,2.25,3.5,3.3299999,0,1.4000001,4,3.3299999,5.4000001,0,2.5,4,2.75,3,,1.3600001,5,4,1
410,2016,2,12,2,3,2.6700001,3,.9000001,4.6700001,3.3299999,3.5,0,2.25,5,3.5,3.3299999,0,1.4000001,4,3.3299999,0
414,2014,1,8,3,3.25,4,,2.5500002,4.6700001,3.6700001,3,0,,,,,,,,,
414,2015,1,9,3.5,4,3.6700001,0,1.4000001,4.3299999,5,2.4000001,0,3,3,3.25,4,,2.5500002,4.6700001,3.6700001,0
414,2016,1,10,3.25,3.5,4,0,2.5,4,4.3299999,3.0999999,0,3.5,2,4,3.6700001,0,1.4000001,4.3299999,5,0
415,2014,1,15,3.25,4,4.3299999,,2.27,5,2,5.0999999,1,,,,,,,,,
415,2015,1,16,2.5,3.5,4,0,1.0999999,5.3299999,3.9400001,3.2,0,3.25,5,4,4.3299999,,2.27,5,2,1
415,2016,1,17,1.75,4,3,0,1.5,5,4.3299999,2.2,1,2.5,3,3.5,4,0,1.0999999,5.3299999,3.9400001,0
416,2014,1,12,2.5,3.75,4.6700001,,2.1799998,4.6700001,2.6700001,2.5,0,,,,,,,,,
416,2015,1,13,2,4,4,0,1.0999999,5,5,3.9000001,0,2.5,2,3.75,4.6700001,,2.1799998,4.6700001,2.6700001,0
416,2016,1,14,2.5,3.75,4,2,2.5,5,4.3299999,3.5,0,2,3,4,4,0,1.0999999,5,5,0
417,2014,1,11,3,4,4,,1.27,4,1,3.2,0,,,,,,,,,
417,2015,1,12,2.75,4,3.3299999,1,0,4.3299999,3.6700001,1.3,0,3,3,4,4,,1.27,4,1,0
417,2016,1,13,3,4,3,2,1.5999999,4.3299999,4,4,1,2.75,1,4,3.3299999,1,0,4.3299999,3.6700001,0
418,2014,1,2,4,4,4,,.90999985,3,2,3.9000001,0,,,,,,,,,
418,2015,1,3,4,3.75,4.3299999,3,2.1999998,3.6700001,3,3.2,1,4,3,4,4,,.90999985,3,2,0
418,2016,1,4,4.75,3.5,5,0,1.9000001,3.6700001,3.6700001,3.0999999,0,4,3,3.75,4.3299999,3,2.1999998,3.6700001,3,1
419,2014,1,17,3,3,3.6700001,,2.27,4,1.33,3.4000001,0,,,,,,,,,
419,2015,1,18,2,3,4.6700001,16,1,3.6700001,1.33,2.9000001,1,3,3,3,3.6700001,,2.27,4,1.33,0
419,2016,1,19,2.75,2.5,3.3299999,1,3.2,3,1,2.0999999,1,2,2,3,4.6700001,16,1,3.6700001,1.33,1
420,2014,1,2,3,4,4,,2.4499998,4,4,4.0999999,1,,,,,,,,,
420,2015,1,3,3.25,4.25,3.3299999,0,1.3000002,4.3299999,4.6700001,3.4000001,0,3,4,4,4,,2.4499998,4,4,1
420,2016,1,4,3.5,4.25,4,28,2.1999998,4.6700001,4.3299999,2.8,1,3.25,3,4.25,3.3299999,0,1.3000002,4.3299999,4.6700001,0
421,2014,1,11,4,4,4,,1,3,2,4,1,,,,,,,,,
421,2015,1,12,3.25,4.25,4,0,2.3000002,3.3299999,4.6700001,4.9000001,1,4,4,4,4,,1,3,2,1
421,2016,1,13,3.75,5,4.6700001,0,1.5999999,4,4.6700001,4.8000002,1,3.25,4,4.25,4,0,2.3000002,3.3299999,4.6700001,1
422,2014,1,3,4.25,4,4.3299999,,.73000002,3,3,4.1999998,1,,,,,,,,,
422,2015,1,4,3.75,3.75,4.6700001,7,2.1999998,3.3299999,4.3299999,4.8000002,1,4.25,4,4,4.3299999,,.73000002,3,3,1
422,2016,1,5,3.75,3.25,4,0,1.9000001,2.3299999,5,3.8,0,3.75,4,3.75,4.6700001,7,2.1999998,3.3299999,4.3299999,1
423,2014,1,8,2,1.25,4.6700001,,5.0900002,6,5,2.2,1,,,,,,,,,
423,2015,1,9,1.25,1,4,0,3.8,5.6700001,3.3299999,3.4000001,1,2,2,1.25,4.6700001,,5.0900002,6,5,1
423,2016,1,10,2,1,5,0,5.5,5.6700001,3,3.9000001,0,1.25,3,1,4,0,3.8,5.6700001,3.3299999,1
424,2014,1,1,2.75,2.75,3,,2,4.3299999,1.33,2,1,,,,,,,,,
424,2015,1,2,3.5,2.5,2.3299999,0,1,4.6700001,3.3299999,2.3,1,2.75,2,2.75,3,,2,4.3299999,1.33,1
424,2016,1,3,4.25,1.75,1.33,2,1.3000002,3.6700001,3,4.4000001,1,3.5,2,2.5,2.3299999,0,1,4.6700001,3.3299999,1
425,2014,1,5,3.75,3.5,4,,2.0900002,3.6700001,3.3299999,2.2,1,,,,,,,,,
425,2015,1,6,4.75,3,3.6700001,9,.9000001,3,3.6700001,2.5999999,1,3.75,2,3.5,4,,2.0900002,3.6700001,3.3299999,1
425,2016,1,7,4.75,3.75,3.3299999,0,2.4000001,3.3299999,3,3.2,0,4.75,2,3,3.6700001,9,.9000001,3,3.6700001,1
426,2014,1,26,2.5,2.75,3,,2.4499998,4.3299999,3,3.3,0,,,,,,,,,
426,2015,1,27,2.25,3.5,3.3299999,2,1.3000002,4.3299999,5,2.8,0,2.5,3,2.75,3,,2.4499998,4.3299999,3,0
426,2016,1,28,2.25,3.5,3.3299999,7,2.5999999,4,3.3299999,2.4000001,1,2.25,2,3.5,3.3299999,2,1.3000002,4.3299999,5,0
427,2014,1,9,3.5,4,4,,1.4499998,3,2.6700001,5,0,,,,,,,,,
